321.658203125000	124.013671875000	211.218750000000	259.699218750000
312.857421875000	126.931640625000	96.8085937500000	236.355468750000
299.095703125000	121.095703125000	132.011718750000	218.847656250000
343.261718750000	125.472656250000	227.353515625000	234.896484375000
319.630859375000	88.9980468750000	280.158203125000	196.962890625000
276.187500000000	115.259765625000	190.683593750000	138.603515625000
287.921875000000	113.800781250000	265.490234375000	192.585937500000
373.556640625000	115.259765625000	161.347656250000	234.896484375000
265.359375000000	93.3750000000000	261.089843750000	192.585937500000
309.923828125000	100.669921875000	264.023437500000	156.111328125000
296.722656250000	110.882812500000	200.951171875000	198.421875000000
321.658203125000	116.718750000000	203.884765625000	261.158203125000
300.562500000000	59.8183593750000	240.554687500000	355.992187500000
295.816406250000	94.8339843750000	107.076171875000	229.060546875000
311.390625000000	137.144531250000	171.615234375000	266.994140625000
304.056640625000	122.554687500000	190.683593750000	353.074218750000
347.500000000000	122.554687500000	240.554687500000	237.814453125000
295.816406250000	46.6875000000000	244.955078125000	172.160156250000
269.759765625000	105.046875000000	214.152343750000	154.652343750000
331.019531250000	156.111328125000	242.021484375000	198.421875000000
380.890625000000	124.013671875000	249.355468750000	189.667968750000
265.359375000000	113.800781250000	284.558593750000	137.144531250000
338.353515625000	91.9160156250000	281.625000000000	157.570312500000
311.390625000000	128.390625000000	366.699218750000	218.847656250000
284.427734375000	132.767578125000	299.226562500000	199.880859375000
287.015625000000	153.193359375000	350.564453125000	294.714843750000
383.263671875000	145.898437500000	240.554687500000	325.353515625000
289.949218750000	153.193359375000	243.488281250000	256.781250000000
297.628906250000	154.652343750000	218.552734375000	246.568359375000
276.187500000000	119.636718750000	271.357421875000	246.568359375000
304.962890625000	132.767578125000	214.152343750000	323.894531250000
332.832031250000	109.423828125000	158.414062500000	294.714843750000
300.724609375000	65.6542968750000	309.494140625000	195.503906250000
296.722656250000	16.0488281250000	258.156250000000	204.257812500000
384.169921875000	16.0488281250000	287.492187500000	223.224609375000
301.683593750000	87.5390625000000	112.943359375000	210.093750000000
288.828125000000	129.849609375000	196.550781250000	112.341796875000
341.287109375000	121.095703125000	104.142578125000	132.767578125000
335.765625000000	124.013671875000	181.882812500000	157.570312500000
245.384765625000	94.8339843750000	328.562500000000	51.0644531250000
331.019531250000	115.259765625000	259.623046875000	188.208984375000
364.195312500000	163.406250000000	294.826171875000	110.882812500000
295.255859375000	179.455078125000	462.041015625000	226.142578125000
225.195312500000	154.652343750000	391.634765625000	237.814453125000
377.050781250000	97.7519531250000	315.361328125000	45.2285156250000
217.861328125000	153.193359375000	381.367187500000	245.109375000000
390.597656250000	102.128906250000	352.031250000000	204.257812500000
326.738281250000	137.144531250000	381.367187500000	231.978515625000
303.259765625000	135.685546875000	335.896484375000	285.960937500000
294.695312500000	129.849609375000	249.355468750000	208.634765625000
323.685546875000	106.505859375000	217.085937500000	264.076171875000
343.099609375000	105.046875000000	350.564453125000	265.535156250000
282.615234375000	94.8339843750000	398.968750000000	288.878906250000
311.390625000000	113.800781250000	356.431640625000	234.896484375000
311.390625000000	103.587890625000	400.435546875000	191.126953125000
278.560546875000	74.4082031250000	346.164062500000	196.962890625000
355.955078125000	13.1308593750000	410.703125000000	188.208984375000
299.656250000000	103.587890625000	198.017578125000	201.339843750000
311.390625000000	140.062500000000	305.093750000000	35.0156250000000
278.560546875000	94.8339843750000	346.164062500000	213.011718750000
344.220703125000	163.406250000000	420.970703125000	361.828125000000
293.228515625000	144.439453125000	460.574218750000	213.011718750000
317.818359375000	118.177734375000	344.697265625000	246.568359375000
328.992187500000	102.128906250000	372.566406250000	226.142578125000
304.617187500000	113.800781250000	315.361328125000	218.847656250000
301.468750000000	131.308593750000	381.367187500000	262.617187500000
305.523437500000	110.882812500000	334.429687500000	223.224609375000
329.207031250000	99.2109375000000	299.226562500000	284.501953125000
311.951171875000	129.849609375000	332.962890625000	196.962890625000
313.763671875000	124.013671875000	362.298828125000	231.978515625000
307.550781250000	119.636718750000	419.503906250000	269.912109375000
299.656250000000	107.964843750000	384.300781250000	287.419921875000
295.255859375000	103.587890625000	390.167968750000	182.373046875000
383.824218750000	124.013671875000	284.558593750000	62.7363281250000
227.222656250000	132.767578125000	140.812500000000	214.470703125000
364.755859375000	71.4902343750000	256.689453125000	207.175781250000
338.353515625000	137.144531250000	162.814453125000	138.603515625000
241.890625000000	106.505859375000	233.220703125000	169.242187500000
315.791015625000	68.5722656250000	206.818359375000	272.830078125000
329.337890625000	45.2285156250000	195.083984375000	231.978515625000
316.859375000000	68.5722656250000	203.884765625000	266.994140625000
271.787109375000	126.931640625000	299.226562500000	213.011718750000
353.927734375000	27.7207031250000	434.171875000000	252.404296875000
331.019531250000	23.3437500000000	413.636718750000	226.142578125000
284.988281250000	110.882812500000	331.496093750000	250.945312500000
311.390625000000	84.6210937500000	193.617187500000	148.816406250000
332.832031250000	163.406250000000	243.488281250000	96.2929687500000
300.216796875000	112.341796875000	200.951171875000	264.076171875000
285.894531250000	166.324218750000	174.548828125000	202.798828125000
